site_id,usgs_gage,sp_start,lat,long,fire_id,ign_date
NA,NA,NA,NA,NA,OK3544309587020110413,2011-04-13
nwis-07241520,07241520,2007-10-01T04:59:59Z,-97.3673,35.5656,OK3553609741520110830,2011-08-30
nwis-07241550,07241550,2007-10-04T14:59:59Z,-97.1939,35.5003,OK3553609741520110830,2011-08-30
NA,NA,NA,NA,NA,OK3563109630220110406,2011-04-06
NA,NA,NA,NA,NA,OK3566109452520110323,2011-03-23
NA,NA,NA,NA,NA,OK3567109627820110305,2011-03-05
NA,NA,NA,NA,NA,OK3569709516920110312,2011-03-12
nwis-07198000,07198000,2011-07-22T04:59:59Z,-95.0688,35.5732,OK3569909483420110312,2011-03-12
NA,NA,NA,NA,NA,OK3570509519920110912,2011-09-12
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3572809592220110506,2011-05-06
NA,NA,NA,NA,NA,OK3573509638820110311,2011-03-11
NA,NA,NA,NA,NA,OK3573809509220110130,2011-01-30
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3578809623420110323,2011-03-23
NA,NA,NA,NA,NA,OK3578909620620110311,2011-03-11
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3588209631420110311,2011-03-11
NA,NA,NA,NA,NA,OK3588509721020110310,2011-03-10
NA,NA,NA,NA,NA,OK3597209656420110829,2011-08-29
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3602509626520110306,2011-03-06
nwis-07198000,07198000,2011-07-22T04:59:59Z,-95.0688,35.5732,OK3602909467820110312,2011-03-12
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3604609633820110412,2011-04-12
nwis-07164500,07164500,2011-01-05T05:59:59Z,-96.0064,36.1406,OK3609109621520110402,2011-04-02
NA,NA,NA,NA,NA,OK3624809631420110402,2011-04-02
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3632309617620110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3632309617620110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3632609622320110805,2011-08-05
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3632609622320110805,2011-08-05
NA,NA,NA,NA,NA,OK3633509654820111231,2011-12-31
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3635409630220110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3635409630220110506,2011-05-06
NA,NA,NA,NA,NA,OK3645709664920110412,2011-04-12
NA,NA,NA,NA,NA,OK3646309668420110403,2011-04-03
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3646809594720110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3646809594720110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3647409598720110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3647409598720110412,2011-04-12
NA,NA,NA,NA,NA,OK3648809663520110506,2011-05-06
NA,NA,NA,NA,NA,OK3650009566920110413,2011-04-13
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3650109596020110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3650109596020110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3650209617420110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3650209617420110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3650909610120110401,2011-04-01
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3650909610120110401,2011-04-01
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3651309605520110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3651309605520110412,2011-04-12
NA,NA,NA,NA,NA,OK3652109690520110310,2011-03-10
NA,NA,NA,NA,NA,OK3652309664120110323,2011-03-23
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3654909629220110323,2011-03-23
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3654909629220110323,2011-03-23
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3655209647520110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3655209647520110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3655309602720110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3655309602720110506,2011-05-06
NA,NA,NA,NA,NA,OK3656109861120110411,2011-04-11
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3656209625520110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3656209625520110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3656809638120110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3656809638120110412,2011-04-12
NA,NA,NA,NA,NA,OK3657609579620110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3657909606820110311,2011-03-11
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3657909606820110311,2011-03-11
NA,NA,NA,NA,NA,OK3659109561620110413,2011-04-13
NA,NA,NA,NA,NA,OK3659409684020110411,2011-04-11
NA,NA,NA,NA,NA,OK3660709571720110506,2011-05-06
NA,NA,NA,NA,NA,OK3662309663520110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3663709626720110301,2011-03-01
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3663709626720110301,2011-03-01
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3664009648920110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3664009648920110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3665009615220110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3665009615220110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3665709618020110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3665709618020110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3665809605820110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3665809605820110506,2011-05-06
NA,NA,NA,NA,NA,OK3666709676920110411,2011-04-11
NA,NA,NA,NA,NA,OK3667009668220110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3667309645120110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3667309645120110412,2011-04-12
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3669009603920110412,2011-04-12
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3669009603920110412,2011-04-12
NA,NA,NA,NA,NA,OK3669009610720110506,2011-05-06
NA,NA,NA,NA,NA,OK3670109661320110411,2011-04-11
nwis-071912213,071912213,2007-10-01T04:59:59Z,-94.6852,36.3226,OK3670609529420110413,2011-04-13
nwis-07191222,07191222,2007-10-02T19:29:59Z,-94.7763,36.3554,OK3670609529420110413,2011-04-13
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3670609624120110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3670609624120110506,2011-05-06
NA,NA,NA,NA,NA,OK3670909611020110412,2011-04-12
NA,NA,NA,NA,NA,OK3671509664720110411,2011-04-11
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3671609629520110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3671609629520110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3672909655120110411,2011-04-11
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3672909655120110411,2011-04-11
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3673009636520110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3673009636520110506,2011-05-06
NA,NA,NA,NA,NA,OK3673709664620110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3673809642120110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3673809642120110506,2011-05-06
NA,NA,NA,NA,NA,OK3675309612920110506,2011-05-06
NA,NA,NA,NA,NA,OK3676709635020110506,2011-05-06
NA,NA,NA,NA,NA,OK3677809663120110807,2011-08-07
nwis-071912213,071912213,2007-10-01T04:59:59Z,-94.6852,36.3226,OK3678509535420110413,2011-04-13
nwis-07191222,07191222,2007-10-02T19:29:59Z,-94.7763,36.3554,OK3678509535420110413,2011-04-13
NA,NA,NA,NA,NA,OK3679909822220110310,2011-03-10
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3680509651920110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3680509651920110506,2011-05-06
NA,NA,NA,NA,NA,OK3680609677620110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3681309642220110506,2011-05-06
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3681309642220110506,2011-05-06
NA,NA,NA,NA,NA,OK3681409579620110412,2011-04-12
NA,NA,NA,NA,NA,OK3683309896720110603,2011-06-03
NA,NA,NA,NA,NA,OK3683909547020110413,2011-04-13
NA,NA,NA,NA,NA,OK3684009666020110411,2011-04-11
NA,NA,NA,NA,NA,OK3684209605620110506,2011-05-06
NA,NA,NA,NA,NA,OK3684809631020110506,2011-05-06
NA,NA,NA,NA,NA,OK3685609619120110506,2011-05-06
NA,NA,NA,NA,NA,OK3685609657520110506,2011-05-06
NA,NA,NA,NA,NA,OK3687309625920110412,2011-04-12
NA,NA,NA,NA,NA,OK3688109608120110412,2011-04-12
NA,NA,NA,NA,NA,OK3688309677720110411,2011-04-11
NA,NA,NA,NA,NA,OK3689509670220110411,2011-04-11
NA,NA,NA,NA,NA,OK3689809599820110412,2011-04-12
NA,NA,NA,NA,NA,OK3690609692120110411,2011-04-11
NA,NA,NA,NA,NA,OK3690709654220110506,2011-05-06
NA,NA,NA,NA,NA,OK3691609552420110413,2011-04-13
NA,NA,NA,NA,NA,OK3692709599520110506,2011-05-06
NA,NA,NA,NA,NA,OK3693209662920110506,2011-05-06
nwis-07177500,07177500,2007-10-01T04:59:59Z,-95.9542,36.2784,OK3693709646520110411,2011-04-11
nwis-07178200,07178200,2007-10-01T04:59:59Z,-95.8194,36.2232,OK3693709646520110411,2011-04-11
NA,NA,NA,NA,NA,OK3694909605820110506,2011-05-06
NA,NA,NA,NA,NA,OK3695809674620110411,2011-04-11
NA,NA,NA,NA,NA,OK3696809672920110506,2011-05-06
NA,NA,NA,NA,NA,OK3697109613320110412,2011-04-12
NA,NA,NA,NA,NA,OK3697209675920110506,2011-05-06
NA,NA,NA,NA,NA,OK3698209607320110412,2011-04-12
NA,NA,NA,NA,NA,OK3698809667920110411,2011-04-11
NA,NA,NA,NA,NA,OK3699909657820110310,2011-03-10
NA,NA,NA,NA,NA,OK3700409661720110411,2011-04-11
NA,NA,NA,NA,NA,OK3701909608920110412,2011-04-12
NA,NA,NA,NA,NA,OR4224511849220110915,2011-09-15
NA,NA,NA,NA,NA,OR4235811722120110824,2011-08-24
NA,NA,NA,NA,NA,OR4255711905020111001,2011-10-01
NA,NA,NA,NA,NA,OR4264611760220110915,2011-09-15
NA,NA,NA,NA,NA,OR4268311872620110825,2011-08-25
NA,NA,NA,NA,NA,OR4289811760220110806,2011-08-06
NA,NA,NA,NA,NA,OR4293611856020111001,2011-10-01
NA,NA,NA,NA,NA,OR4296711776020110731,2011-07-31
NA,NA,NA,NA,NA,OR4298311853820110825,2011-08-25
NA,NA,NA,NA,NA,OR4300312219820110820,2011-08-20
NA,NA,NA,NA,NA,OR4306511751920110806,2011-08-06
NA,NA,NA,NA,NA,OR4330012051720110908,2011-09-08
NA,NA,NA,NA,NA,OR4347112095920110908,2011-09-08
NA,NA,NA,NA,NA,OR4391611746120110825,2011-08-25
NA,NA,NA,NA,NA,OR4431411944320111001,2011-10-01
MCRA-up,NA,2017-11-17T17:34:00Z,-122.165,44.2604,OR4435212182320110828,2011-08-28
MCRA-down,NA,2017-11-17T17:30:00Z,-122.166,44.259,OR4435212182320110828,2011-08-28
nwis-14162500,14162500,2015-02-05T07:59:59Z,-122.471,44.1248,OR4435212182320110828,2011-08-28
MCRAtemp,NA,2022-02-01T00:00:00Z,-122.166,44.259,OR4435212182320110828,2011-08-28
NA,NA,NA,NA,NA,OR4444312138020110922,2011-09-22
NA,NA,NA,NA,NA,OR4463812121020110822,2011-08-22
NA,NA,NA,NA,NA,OR4472112022920110802,2011-08-02
NA,NA,NA,NA,NA,OR4473012013820110825,2011-08-25
NA,NA,NA,NA,NA,OR4473212142520110504,2011-05-04
NA,NA,NA,NA,NA,OR4474212096020110801,2011-08-01
NA,NA,NA,NA,NA,OR4476712123320110824,2011-08-24
NA,NA,NA,NA,NA,OR4478312125820110707,2011-07-07
nwis-14182500,14182500,2009-01-17T07:59:59Z,-122.579,44.7915,OR4485612210620110826,2011-08-26
nwis-14210000,14210000,2007-10-01T06:59:59Z,-122.354,45.2998,OR4485612210620110826,2011-08-26
nwis-14211010,14211010,2007-10-01T06:59:59Z,-122.577,45.3793,OR4485612210620110826,2011-08-26
NFDeepCreek,452538122213700,2015-03-27T07:06:22Z,-122.36,45.4273,OR4485612210620110826,2011-08-26
NA,NA,NA,NA,NA,OR4485812079620110801,2011-08-01
NA,NA,NA,NA,NA,OR4493112043020110824,2011-08-24
NA,NA,NA,NA,NA,OR4503712107920110824,2011-08-24
NA,NA,NA,NA,NA,OR4530112101720110804,2011-08-04
MART-up,NA,2018-01-30T20:45:00Z,-121.934,45.7908,OR4542512164220110827,2011-08-27
MART-down,NA,2018-01-30T20:45:00Z,-121.929,45.7923,OR4542512164220110827,2011-08-27
MARTtemp,NA,2022-02-01T00:00:00Z,-121.929,45.7923,OR4542512164220110827,2011-08-27
MART-up,NA,2018-01-30T20:45:00Z,-121.934,45.7908,OR4555812091720110822,2011-08-22
MART-down,NA,2018-01-30T20:45:00Z,-121.929,45.7923,OR4555812091720110822,2011-08-22
MARTtemp,NA,2022-02-01T00:00:00Z,-121.929,45.7923,OR4555812091720110822,2011-08-22
NA,NA,NA,NA,NA,OR4579411674120110907,2011-09-07
NA,NA,NA,NA,NA,SC3214708108420110209,2011-02-09
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3305107964020110324,2011-03-24
NA,NA,NA,NA,NA,SC3309408045620110324,2011-03-24
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3317807943320110323,2011-03-23
nwis-02110400,02110400,2007-10-01T04:59:59Z,-78.7197,33.9535,SC3376907891720110703,2011-07-03
nwis-02110500,02110500,2007-10-01T04:59:59Z,-78.715,33.9127,SC3376907891720110703,2011-07-03
nwis-02110550,02110550,2013-06-22T04:59:59Z,-78.8972,33.8508,SC3376907891720110703,2011-07-03
nwis-02110701,02110701,2007-10-07T04:59:59Z,-79.0411,33.861,SC3376907891720110703,2011-07-03
nwis-02110704,02110704,2007-10-01T04:59:59Z,-79.0436,33.8329,SC3376907891720110703,2011-07-03
NA,NA,NA,NA,NA,SC3453508022120110407,2011-04-07
NA,NA,NA,NA,NA,SC3454308024520110408,2011-04-08
NA,NA,NA,NA,NA,SC3456008023020110412,2011-04-12
NA,NA,NA,NA,NA,SC3456008029820110403,2011-04-03
NA,NA,NA,NA,NA,SC3515708137620110218,2011-02-18
NA,NA,NA,NA,NA,SD4331810023020111005,2011-10-05
NA,NA,NA,NA,NA,SD4343610385020110811,2011-08-11
NA,NA,NA,NA,NA,SD4362810403320110719,2011-07-19
NA,NA,NA,NA,NA,SD4376410207220110909,2011-09-09
NA,NA,NA,NA,NA,SD4399809948620111005,2011-10-05
NA,NA,NA,NA,NA,SD4572510006820111005,2011-10-05
nwis-03538830,03538830,2014-01-14T09:59:59Z,-84.9614,36.0617,TN3617008450920111112,2011-11-12
nwis-03539600,03539600,2014-01-14T09:59:59Z,-84.8225,35.9977,TN3617008450920111112,2011-11-12
nwis-03539778,03539778,2014-01-14T04:59:59Z,-84.7183,36.1031,TN3617008450920111112,2011-11-12
NA,NA,NA,NA,NA,TX2764309801220110101,2011-01-01
NA,NA,NA,NA,NA,TX2808609682820110105,2011-01-05
NA,NA,NA,NA,NA,TX2821409685920110111,2011-01-11
NA,NA,NA,NA,NA,TX2822009665320110111,2011-01-11
nwis-08374550,08374550,2011-09-07T04:59:59Z,-103.525,29.138,TX2923110333020110810,2011-08-10
nwis-08375300,08375300,2011-09-07T04:59:59Z,-102.975,29.1835,TX2923110333020110810,2011-08-10
nwis-08374550,08374550,2011-09-07T04:59:59Z,-103.525,29.138,TX2945310297920110922,2011-09-22
nwis-08375300,08375300,2011-09-07T04:59:59Z,-102.975,29.1835,TX2945310297920110922,2011-09-22
NA,NA,NA,NA,NA,TX2972609568620110913,2011-09-13
NA,NA,NA,NA,NA,TX2974909411120111217,2011-12-17
NA,NA,NA,NA,NA,TX2978609642120110904,2011-09-04
NA,NA,NA,NA,NA,TX2982309739320110904,2011-09-04
NA,NA,NA,NA,NA,TX3000209683620110904,2011-09-04
NA,NA,NA,NA,NA,TX3001509956620110310,2011-03-10
NA,NA,NA,NA,NA,TX3003310418920110819,2011-08-19
NA,NA,NA,NA,NA,TX3003910417220110426,2011-04-26
NA,NA,NA,NA,NA,TX3005610426920110323,2011-03-23
NA,NA,NA,NA,NA,TX3014210426520110807,2011-08-07
NA,NA,NA,NA,NA,TX3015109722520110904,2011-09-04
NA,NA,NA,NA,NA,TX3015310450720110704,2011-07-04
nwis-08447300,08447300,2011-09-08T04:59:59Z,-101.742,30.314,TX3016310124720110425,2011-04-25
NA,NA,NA,NA,NA,TX3022610377920110301,2011-03-01
NA,NA,NA,NA,NA,TX3023910292920110507,2011-05-07
nwis-08068000,08068000,2014-02-05T17:59:59Z,-95.4572,30.2447,TX3027009581820110905,2011-09-05
nwis-08068500,08068500,2007-10-01T04:59:59Z,-95.4363,30.1105,TX3027009581820110905,2011-09-05
NA,NA,NA,NA,NA,TX3028810412620110721,2011-07-21
NA,NA,NA,NA,NA,TX3029410244520110725,2011-07-25
nwis-08068500,08068500,2007-10-01T04:59:59Z,-95.4363,30.1105,TX3030509591620110619,2011-06-19
NA,NA,NA,NA,NA,TX3030510133420110301,2011-03-01
nwis-08447300,08447300,2011-09-08T04:59:59Z,-101.742,30.314,TX3030610156820110620,2011-06-20
NA,NA,NA,NA,NA,TX3031110088720110413,2011-04-13
NA,NA,NA,NA,NA,TX3031210406220110409,2011-04-09
NA,NA,NA,NA,NA,TX3032510377120110508,2011-05-08
NA,NA,NA,NA,NA,TX3032709917520110212,2011-02-12
NA,NA,NA,NA,NA,TX3033610021020110326,2011-03-26
NA,NA,NA,NA,NA,TX3034810001420110213,2011-02-13
NA,NA,NA,NA,NA,TX3035609439420110608,2011-06-08
nwis-08437710,08437710,2011-09-07T04:59:59Z,-103.006,31.3668,TX3036010327120110509,2011-05-09
nwis-08446500,08446500,2011-09-13T04:59:59Z,-102.418,31.1132,TX3036010327120110509,2011-05-09
NA,NA,NA,NA,NA,TX3037410253620110619,2011-06-19
NA,NA,NA,NA,NA,TX3038109995520110426,2011-04-26
NA,NA,NA,NA,NA,TX3038309808520110904,2011-09-04
NA,NA,NA,NA,NA,TX3038910358620110411,2011-04-11
NA,NA,NA,NA,NA,TX3039410392420110806,2011-08-06
NA,NA,NA,NA,NA,TX3042610382020110730,2011-07-30
NA,NA,NA,NA,NA,TX3043410136320110411,2011-04-11
NA,NA,NA,NA,NA,TX3049210278920110307,2011-03-07
NA,NA,NA,NA,NA,TX3051210212320110407,2011-04-07
NA,NA,NA,NA,NA,TX3053709429520110416,2011-04-16
NA,NA,NA,NA,NA,TX3063310409320110602,2011-06-02
NA,NA,NA,NA,NA,TX3065909926520110224,2011-02-24
nwis-08447000,08447000,2011-09-08T04:59:59Z,-101.77,30.6596,TX3067110210520110411,2011-04-11
nwis-08447000,08447000,2011-09-08T04:59:59Z,-101.77,30.6596,TX3072910200020110411,2011-04-11
nwis-08447000,08447000,2011-09-08T04:59:59Z,-101.77,30.6596,TX3073010232520110618,2011-06-18
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3073809581820110831,2011-08-31
nwis-08068000,08068000,2014-02-05T17:59:59Z,-95.4572,30.2447,TX3073809581820110831,2011-08-31
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3077109572420110619,2011-06-19
NA,NA,NA,NA,NA,TX3078410419920110601,2011-06-01
nwis-08447000,08447000,2011-09-08T04:59:59Z,-101.77,30.6596,TX3078610202920110411,2011-04-11
NA,NA,NA,NA,NA,TX3082410410820110601,2011-06-01
NA,NA,NA,NA,NA,TX3082810132220110129,2011-01-29
NA,NA,NA,NA,NA,TX3084110088920110317,2011-03-17
NA,NA,NA,NA,NA,TX3094010424220110713,2011-07-13
NA,NA,NA,NA,NA,TX3098709420120110817,2011-08-17
NA,NA,NA,NA,NA,TX3099509411720110618,2011-06-18
NA,NA,NA,NA,NA,TX3101309494320110617,2011-06-17
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3102809508720110416,2011-04-16
NA,NA,NA,NA,NA,TX3104410035320110401,2011-04-01
NA,NA,NA,NA,NA,TX3105410125020110227,2011-02-27
nwis-08437710,08437710,2011-09-07T04:59:59Z,-103.006,31.3668,TX3110410308820110211,2011-02-11
nwis-08446500,08446500,2011-09-13T04:59:59Z,-102.418,31.1132,TX3110410308820110211,2011-02-11
NA,NA,NA,NA,NA,TX3111510127920110301,2011-03-01
NA,NA,NA,NA,NA,TX3117910439120110807,2011-08-07
NA,NA,NA,NA,NA,TX3119609768720111013,2011-10-13
NA,NA,NA,NA,NA,TX3120009777320110826,2011-08-26
NA,NA,NA,NA,NA,TX3123409768020110810,2011-08-10
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3125609613020110904,2011-09-04
NA,NA,NA,NA,NA,TX3127009776020110820,2011-08-20
NA,NA,NA,NA,NA,TX3131010099820110426,2011-04-26
nwis-08065350,08065350,2007-10-01T04:59:59Z,-95.6563,31.3385,TX3132409534520110904,2011-09-04
NA,NA,NA,NA,NA,TX3142009810920110828,2011-08-28
nwis-08437710,08437710,2011-09-07T04:59:59Z,-103.006,31.3668,TX3142410252920110426,2011-04-26
nwis-08446500,08446500,2011-09-13T04:59:59Z,-102.418,31.1132,TX3142410252920110426,2011-04-26
NA,NA,NA,NA,NA,TX3143710130220110528,2011-05-28
NA,NA,NA,NA,NA,TX3146909831620110805,2011-08-05
NA,NA,NA,NA,NA,TX3154610065920110407,2011-04-07
NA,NA,NA,NA,NA,TX3157610091820110408,2011-04-08
NA,NA,NA,NA,NA,TX3158010100120110618,2011-06-18
NA,NA,NA,NA,NA,TX3161209566220110905,2011-09-05
NA,NA,NA,NA,NA,TX3162209895720110403,2011-04-03
NA,NA,NA,NA,NA,TX3163209894820110310,2011-03-10
NA,NA,NA,NA,NA,TX3164510067020110217,2011-02-17
NA,NA,NA,NA,NA,TX3165109516420110911,2011-09-11
NA,NA,NA,NA,NA,TX3168409676120110904,2011-09-04
NA,NA,NA,NA,NA,TX3170610062820110620,2011-06-20
NA,NA,NA,NA,NA,TX3175209496120110904,2011-09-04
NA,NA,NA,NA,NA,TX3178810230220110403,2011-04-03
NA,NA,NA,NA,NA,TX3179610058220110411,2011-04-11
NA,NA,NA,NA,NA,TX3181510123720110517,2011-05-17
NA,NA,NA,NA,NA,TX3182709733920110903,2011-09-03
NA,NA,NA,NA,NA,TX3186910218420110409,2011-04-09
NA,NA,NA,NA,NA,TX3187009562420110904,2011-09-04
nwis-08412500,08412500,2014-10-29T04:59:59Z,-103.832,31.8726,TX3188610372020110518,2011-05-18
NA,NA,NA,NA,NA,TX3188910171020110406,2011-04-06
NA,NA,NA,NA,NA,TX3189110073520110608,2011-06-08
NA,NA,NA,NA,NA,TX3194110185320110407,2011-04-07
NA,NA,NA,NA,NA,TX3194210124620110719,2011-07-19
NA,NA,NA,NA,NA,TX3195910223720110524,2011-05-24
NA,NA,NA,NA,NA,TX3197310148420110603,2011-06-03
nwis-08412500,08412500,2014-10-29T04:59:59Z,-103.832,31.8726,TX3198410370220110502,2011-05-02
nwis-08437710,08437710,2011-09-07T04:59:59Z,-103.006,31.3668,TX3205010237020110524,2011-05-24
nwis-08446500,08446500,2011-09-13T04:59:59Z,-102.418,31.1132,TX3205010237020110524,2011-05-24
NA,NA,NA,NA,NA,TX3205610062720110706,2011-07-06
NA,NA,NA,NA,NA,TX3207810046020110620,2011-06-20
NA,NA,NA,NA,NA,TX3209209772120110311,2011-03-11
NA,NA,NA,NA,NA,TX3209710116720110227,2011-02-27
NA,NA,NA,NA,NA,TX3212310256320110524,2011-05-24
NA,NA,NA,NA,NA,TX3213810016420110227,2011-02-27
NA,NA,NA,NA,NA,TX3214910122820110830,2011-08-30
NA,NA,NA,NA,NA,TX3216510143520110509,2011-05-09
NA,NA,NA,NA,NA,TX3218510275020110406,2011-04-06
NA,NA,NA,NA,NA,TX3218910070620110811,2011-08-11
NA,NA,NA,NA,NA,TX3220810145420110620,2011-06-20
NA,NA,NA,NA,NA,TX3231909882620110415,2011-04-15
NA,NA,NA,NA,NA,TX3232210090820110426,2011-04-26
NA,NA,NA,NA,NA,TX3237910045820110610,2011-06-10
nwis-08437710,08437710,2011-09-07T04:59:59Z,-103.006,31.3668,TX3238310102720110414,2011-04-14
nwis-08446500,08446500,2011-09-13T04:59:59Z,-102.418,31.1132,TX3238310102720110414,2011-04-14
NA,NA,NA,NA,NA,TX3238510242020110227,2011-02-27
NA,NA,NA,NA,NA,TX3242110032020110711,2011-07-11
NA,NA,NA,NA,NA,TX3242309896820110416,2011-04-16
NA,NA,NA,NA,NA,TX3248409418820110911,2011-09-11
NA,NA,NA,NA,NA,TX3249409854420110812,2011-08-12
NA,NA,NA,NA,NA,TX3250909488420110904,2011-09-04
NA,NA,NA,NA,NA,TX3253809889920110726,2011-07-26
NA,NA,NA,NA,NA,TX3259510061420110508,2011-05-08
NA,NA,NA,NA,NA,TX3259909869220110416,2011-04-16
NA,NA,NA,NA,NA,TX3265409930320110603,2011-06-03
NA,NA,NA,NA,NA,TX3269809481620110904,2011-09-04
NA,NA,NA,NA,NA,TX3271009425420110905,2011-09-05
NA,NA,NA,NA,NA,TX3271509932520110715,2011-07-15
