site_id,usgs_gage,sp_start,lat,long,fire_id,ign_date
nwis-02336120,02336120,2007-10-01T03:59:59Z,-84.3427,33.8315,GA3466908400020081110,2008-11-10
nwis-02336240,02336240,2007-10-01T03:59:59Z,-84.3408,33.8029,GA3466908400020081110,2008-11-10
nwis-02336300,02336300,2007-10-01T03:59:59Z,-84.4076,33.8203,GA3466908400020081110,2008-11-10
nwis-02336313,02336313,2007-10-01T03:59:59Z,-84.4388,33.8218,GA3466908400020081110,2008-11-10
nwis-02336360,02336360,2007-10-01T03:59:59Z,-84.3789,33.8692,GA3466908400020081110,2008-11-10
nwis-02336410,02336410,2007-10-01T03:59:59Z,-84.4394,33.8384,GA3466908400020081110,2008-11-10
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3309608366320080210,2008-02-10
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3309608366320080210,2008-02-10
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3313708371020080220,2008-02-20
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3313708371020080220,2008-02-20
nwis-05082500,05082500,2007-10-01T04:59:59Z,-97.0292,47.9269,MN4760709642520080507,2008-05-07
nwis-05082500,05082500,2007-10-01T04:59:59Z,-97.0292,47.9269,MN4768309625820080503,2008-05-03
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL2951008172520080129,2008-01-29
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL2951008172520080129,2008-01-29
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL2949508175820080220,2008-02-20
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL2949508175820080220,2008-02-20
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2761408119320080529,2008-05-29
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2761408119320080529,2008-05-29
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2761408119320080529,2008-05-29
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2755308121720080602,2008-06-02
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2755308121720080602,2008-06-02
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2755308121720080602,2008-06-02
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2774108133520080616,2008-06-16
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2774108133520080616,2008-06-16
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2774108133520080616,2008-06-16
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2811908143120080618,2008-06-18
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2811908143120080618,2008-06-18
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2811908143120080618,2008-06-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2772208135320080620,2008-06-20
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2772208135320080620,2008-06-20
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2772208135320080620,2008-06-20
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2899908157320080721,2008-07-21
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2791408101520080725,2008-07-25
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2810508100520080728,2008-07-28
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2940608180020080729,2008-07-29
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2800508096220080801,2008-08-01
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2879408146520080919,2008-09-19
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2848508111020081111,2008-11-11
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3313508368120080317,2008-03-17
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3313508368120080317,2008-03-17
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3309208373020080210,2008-02-10
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3309208373020080210,2008-02-10
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3310808374720080318,2008-03-18
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3310808374720080318,2008-03-18
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3314708372920080415,2008-04-15
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3314708372920080415,2008-04-15
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3343308013420080313,2008-03-13
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3342508008220080325,2008-03-25
nwis-02171645,02171645,2007-10-01T04:59:59Z,-79.915,33.4275,SC3341508011420080414,2008-04-14
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2767108098620080218,2008-02-18
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2767108098620080218,2008-02-18
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2767108098620080218,2008-02-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2777708106820080202,2008-02-02
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2777708106820080202,2008-02-02
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2777708106820080202,2008-02-02
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2810708128920081226,2008-12-26
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2810708128920081226,2008-12-26
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2810708128920081226,2008-12-26
nwis-07239450,07239450,2007-10-10T13:59:59Z,-98.0653,35.617,OK3591609851020080311,2008-03-11
nwis-07241000,07241000,2007-11-28T05:59:59Z,-97.6634,35.4787,OK3591609851020080311,2008-03-11
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2800308113520080721,2008-07-21
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2800308113520080721,2008-07-21
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2800308113520080721,2008-07-21
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2800308113520080721,2008-07-21
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2809908095620080731,2008-07-31
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2907408112920081029,2008-10-29
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2918408159720080805,2008-08-05
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2938808178520080719,2008-07-19
nwis-10133800,10133800,2007-10-01T05:59:59Z,-111.564,40.7597,UT4122011218220080418,2008-04-18
nwis-10133980,10133980,2007-10-01T05:59:59Z,-111.585,40.8708,UT4122011218220080418,2008-04-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2757908094820080204,2008-02-04
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2757908094820080204,2008-02-04
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2757908094820080204,2008-02-04
nwis-09406000,09406000,2007-10-05T05:59:59Z,-113.181,37.2042,UT3734911299720090707,2009-07-07
nwis-07106000,07106000,2007-10-01T05:59:59Z,-104.67,38.6017,CO3866310477820090303,2009-03-03
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3015108190920090226,2009-02-26
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3015108190920090226,2009-02-26
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3001208201420090303,2009-03-03
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3001208201420090303,2009-03-03
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL2982808200320090331,2009-03-31
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL2982808200320090331,2009-03-31
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL2995708163720090622,2009-06-22
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL2995708163720090622,2009-06-22
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3036608187320090201,2009-02-01
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3036608187320090201,2009-02-01
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3019208145820090317,2009-03-17
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3019208145820090317,2009-03-17
nwis-02244040,02244040,2007-10-01T03:59:59Z,-81.6831,29.5964,FL3021708148820090415,2009-04-15
nwis-02245260,02245260,2007-10-01T03:59:59Z,-81.4867,29.7297,FL3021708148820090415,2009-04-15
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2946408181220090416,2009-04-16
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2943708181720090417,2009-04-17
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2941808180020090609,2009-06-09
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2930908178720090609,2009-06-09
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2932308176020090616,2009-06-16
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2934408169420090618,2009-06-18
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2905108153720090214,2009-02-14
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2903208150920090601,2009-06-01
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2903408158020090615,2009-06-15
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2905108159520090618,2009-06-18
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2902708160220090713,2009-07-13
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2884208141720090717,2009-07-17
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2856208086820090210,2009-02-10
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2853308090420090223,2009-02-23
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2858408092520091023,2009-10-23
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2858408092520091023,2009-10-23
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2855208090520091023,2009-10-23
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2855208090520091023,2009-10-23
nwis-02235500,02235500,2009-08-18T04:59:59Z,-81.3398,28.9442,FL2847108113320090929,2009-09-29
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2847108113320090929,2009-09-29
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2806008108220090106,2009-01-06
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2799808132820090109,2009-01-09
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2799808132820090109,2009-01-09
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2799808132820090109,2009-01-09
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2806608101620090126,2009-01-26
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2795708127020090218,2009-02-18
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2795708127020090218,2009-02-18
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2795708127020090218,2009-02-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2795908114320090226,2009-02-26
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2795908114320090226,2009-02-26
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2795908114320090226,2009-02-26
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2781608114620090527,2009-05-27
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2781608114620090527,2009-05-27
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2781608114620090527,2009-05-27
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2793908109720090602,2009-06-02
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2793908109720090602,2009-06-02
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2793908109720090602,2009-06-02
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2793908109720090602,2009-06-02
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2798608102720090603,2009-06-03
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2788608114920090609,2009-06-09
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2788608114920090609,2009-06-09
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2788608114920090609,2009-06-09
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2791508111920090609,2009-06-09
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2791508111920090609,2009-06-09
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2791508111920090609,2009-06-09
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2806308103620090610,2009-06-10
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2812508103420090610,2009-06-10
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2789008119520090611,2009-06-11
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2789008119520090611,2009-06-11
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2789008119520090611,2009-06-11
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2792808115120090616,2009-06-16
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2792808115120090616,2009-06-16
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2792808115120090616,2009-06-16
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2783308115620090619,2009-06-19
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2783308115620090619,2009-06-19
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2783308115620090619,2009-06-19
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2786408117520090619,2009-06-19
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2786408117520090619,2009-06-19
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2786408117520090619,2009-06-19
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2799308115720090625,2009-06-25
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2799308115720090625,2009-06-25
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2799308115720090625,2009-06-25
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2791708103620090626,2009-06-26
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2791708103620090626,2009-06-26
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2791708103620090626,2009-06-26
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2791708103620090626,2009-06-26
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2794008116220090709,2009-07-09
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2794008116220090709,2009-07-09
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2794008116220090709,2009-07-09
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2783908107820091124,2009-11-24
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2783908107820091124,2009-11-24
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2783908107820091124,2009-11-24
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2783908107820091124,2009-11-24
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2765308109820091130,2009-11-30
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2765308109820091130,2009-11-30
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2765308109820091130,2009-11-30
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2765308109820091130,2009-11-30
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2812208130220091222,2009-12-22
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2812208130220091222,2009-12-22
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2812208130220091222,2009-12-22
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2812208130220091222,2009-12-22
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2768508107120091223,2009-12-23
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2768508107120091223,2009-12-23
nwis-02266200,02266200,2009-07-10T04:59:59Z,-81.6165,28.385,FL2768508107120091223,2009-12-23
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2768508107120091223,2009-12-23
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2769308131520090118,2009-01-18
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2769308131520090118,2009-01-18
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2769308131520090118,2009-01-18
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2767608127120090129,2009-01-29
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2767608127120090129,2009-01-29
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2767608127120090129,2009-01-29
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2808608134820090209,2009-02-09
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2808608134820090209,2009-02-09
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2808608134820090209,2009-02-09
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2807408142120090615,2009-06-15
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2807408142120090615,2009-06-15
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2807408142120090615,2009-06-15
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2756708122820090422,2009-04-22
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2756708122820090422,2009-04-22
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2756708122820090422,2009-04-22
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2759408127320090603,2009-06-03
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2759408127320090603,2009-06-03
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2759408127320090603,2009-06-03
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2764608126120090630,2009-06-30
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2764608126120090630,2009-06-30
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2764608126120090630,2009-06-30
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2772608086820090813,2009-08-13
nwis-02264000,02264000,2007-10-02T04:59:59Z,-81.5195,28.3906,FL2749008114820090113,2009-01-13
nwis-02264100,02264100,2007-10-01T03:59:59Z,-81.5206,28.3253,FL2749008114820090113,2009-01-13
nwis-02266300,02266300,2007-10-01T04:59:59Z,-81.5798,28.3328,FL2749008114820090113,2009-01-13
nwis-08317400,08317400,2007-10-01T05:59:59Z,-106.324,35.618,NM3574610634920090702,2009-07-02
nwis-13013650,13013650,2007-10-03T05:59:59Z,-110.715,43.6541,WY4363911028320090927,2009-09-27
nwis-09406000,09406000,2007-10-05T05:59:59Z,-113.181,37.2042,UT3746611335820090725,2009-07-25
nwis-11126000,11126000,2008-10-31T06:59:59Z,-119.989,34.5892,CA3447411972520090505,2009-05-05
nwis-11128500,11128500,2007-10-01T06:59:59Z,-120.145,34.585,CA3447411972520090505,2009-05-05
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2922708169720090310,2009-03-10
nwis-13013650,13013650,2007-10-03T05:59:59Z,-110.715,43.6541,WY4366111050320090923,2009-09-23
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2856508090420090206,2009-02-06
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2845908085120090117,2009-01-17
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2855708088920090209,2009-02-09
nwis-02236125,02236125,2008-07-11T04:59:59Z,-81.522,29.1669,FL2874608098820090512,2009-05-12
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3302808367020090122,2009-01-22
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3302808367020090122,2009-01-22
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3308408367920090311,2009-03-11
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3308408367920090311,2009-03-11
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3311508370820090427,2009-04-27
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3311508370820090427,2009-04-27
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3311008372120090427,2009-04-27
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3311008372120090427,2009-04-27
nwis-02203655,02203655,2007-10-01T03:59:59Z,-84.358,33.679,GA3316008365320090320,2009-03-20
nwis-02203700,02203700,2007-10-01T03:59:59Z,-84.3305,33.689,GA3316008365320090320,2009-03-20
nwis-03292470,03292470,2008-10-01T03:59:59Z,-85.575,38.3617,IN3891008537820090324,2009-03-24
nwis-03292474,03292474,2007-10-17T03:59:59Z,-85.6061,38.2759,IN3891008537820090324,2009-03-24
nwis-03292475,03292475,2007-10-01T03:59:59Z,-85.628,38.3034,IN3891008537820090324,2009-03-24
nwis-03292480,03292480,2007-10-16T03:59:59Z,-85.6258,38.3126,IN3891008537820090324,2009-03-24
nwis-03293000,03293000,2007-10-01T03:59:59Z,-85.6647,38.2373,IN3891008537820090324,2009-03-24
nwis-03293500,03293500,2007-10-02T03:59:59Z,-85.7166,38.2503,IN3891008537820090324,2009-03-24
